stdgCd,lclgvNm,stlckId,stlckRprsPstnNm,stlckDtlPstnNm,stlckCnt,ctpvNm,sggNm,fcltRoadNmAddr,fcltLotnoAddr,lat,lot,wkdyOperBgngTm,wkdyOperEndTm,satOperBgngTm,satOperEndTm,lhldyOperBgngTm,lhldyOperEndTm,freeUtztnHr,instlYmd,custCntrTelno,mngInstNm,mngInstTelno,totCrtrYmd
"1100000000","서울특별시","TL425A","4호선 회현(1~22)","3,4,5번 출입구 게이트 내부 지하2층 상가 주변","22","서울특별시","중구","서울특별시 중구 퇴계로 지하54","서울특별시 중구 남창동 64-1 회현역 4호선","37.5583950000","126.9780440000","050000","010000","050000","010000","050000","000000","000000","20241023","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL425B","4호선 회현(23~46)","1,2,6,7번 출입구 게이트 내부","24","서울특별시","중구","서울특별시 중구 퇴계로 지하54","서울특별시 중구 남창동 64-1 회현역 4호선","37.5592530000","126.9794870000","050000","010000","050000","010000","050000","000000","000000","20241023","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL427","4호선 숙대입구","5,6,7,8번 출입구 주변","13","서울특별시","용산구","서울특별시 용산구 한강대로 지하306","서울특별시 용산구 갈월동 16-7 숙대입구역","37.5441020000","126.9723540000","050000","010000","050000","010000","050000","000000","000000","20240923","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL428A","4호선 삼각지(1~13)","1,2,5,6번 출입구 주변","13","서울특별시","용산구","서울특별시 용산구 한강대로 지하180","서울특별시 용산구 한강로1가 228-1 4호선 삼각지역","37.5344560000","126.9730530000","050000","010000","050000","010000","050000","000000","000000","20241021","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL428B","6호선 삼각지(14~22)","삼각지역 B1층 7, 8번 출구 방면(화장실 주변)","9","서울특별시","용산구","서울특별시 용산구 한강대로 지하185","서울특별시 용산구 한강로1가 228-1 4호선 삼각지역","37.5356160000","126.9736890000","050000","010000","050000","010000","050000","000000","000000","20241021","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL429","4호선 신용산","1,5,6번 출입구 게이트 주변","13","서울특별시","용산구","서울특별시 용산구 한강대로 지하112","서울특별시 용산구 한강로2가 181 4호선 신용산역","37.5296010000","126.9683570000","050000","010000","050000","010000","050000","000000","000000","20241021","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL430","4호선 이촌","1번 출입구 게이트 주변","13","서울특별시","용산구","서울특별시 용산구 서빙고로 지하83","서울특별시 용산구 용산동5가 17-112 4호선 이촌역","37.5226710000","126.9739100000","050000","010000","050000","010000","050000","000000","000000","20241021","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL431","4호선 동작","1번 출입구 게이트 주변","15","서울특별시","동작구","서울특별시 동작구 현충로 257","서울특별시 동작구 동작동 327-1 4호선 동작역","37.5030870000","126.9803180000","050000","010000","050000","010000","050000","000000","000000","20240929","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL432A","4호선 총신대입구(1~13)","2번 출입구 주변","13","서울특별시","동작구","서울특별시 동작구 동작대로 지하117","서울특별시 동작구 사당동 736-1 총신대입구(이수)역4호선","37.4870800000","126.9821850000","050000","010000","050000","010000","050000","000000","000000","20240924","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL432B","4호선 총신대입구(14~26)","14번 출입구 게이트 주변","13","서울특별시","동작구","서울특별시 동작구 동작대로 지하117","서울특별시 동작구 사당동 736-1 총신대입구(이수)역4호선","37.4881680000","126.9821710000","050000","010000","050000","010000","050000","000000","000000","20240924","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL434","4호선 남태령","지하 1층 1번 출입구에서 2,3번 출구 가는 통로","9","서울특별시","서초구","서울특별시 서초구 과천대로 지하816","서울특별시 서초구 방배동 2909 남태령역","37.4646960000","126.9889470000","050000","010000","050000","010000","050000","000000","000000","20240924","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL510","5호선 방화","방화역 B1층 3,4번 출구 방면","9","서울특별시","강서구","서울특별시 강서구 금낭화로 지하132","서울특별시 강서구 방화동 829-15 방화역 5호선","37.5770850000","126.8124000000","050000","010000","050000","010000","050000","000000","000000","20241008","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL511","5호선 개화산","개화산역 B1층 게이트 우측 E/V 옆(2번출구)","9","서울특별시","강서구","서울특별시 강서구 양천로 22","서울특별시 강서구 방화동 846 개화산역","37.5720760000","126.8062750000","050000","010000","050000","010000","050000","000000","000000","20241008","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL512","5호선 김포공항","김포공항역 B2층 국내선 방면 무빙워크옆","42","서울특별시","강서구","서울특별시 강서구 하늘길 지하77","서울특별시 강서구 방화동 886 김포공항역","37.5617390000","126.8013930000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL513","5호선 송정","송정역 B2층 1,4번 출구 사이","9","서울특별시","강서구","서울특별시 강서구 공항대로 지하33","서울특별시 강서구 공항동 29-5 송정역(5호선)","37.5613210000","126.8113810000","050000","010000","050000","010000","050000","000000","000000","20241008","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL514","5호선 마곡","마곡역 B1층 환기실 우측(2번출구)","9","서울특별시","강서구","서울특별시 강서구 공항대로 지하163","서울특별시 강서구 마곡동 769-3 마곡역(5호선)","37.5600670000","126.8253510000","050000","010000","050000","010000","050000","000000","000000","20241008","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL515","5호선 발산","발산역 B1층 9번 출구 방면","13","서울특별시","강서구","서울특별시 강서구 공항대로 지하267","서울특별시 강서구 마곡동 727-1496 발산역(5호선)","37.5588570000","126.8370590000","050000","010000","050000","010000","050000","000000","000000","20241006","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL516","5호선 우장산","우장산역 B1층 3,4번 출구 방면","13","서울특별시","강서구","서울특별시 강서구 강서로 지하262","서울특별시 강서구 화곡동 1089-3 우장산역 5호선","37.5484330000","126.8364400000","050000","010000","050000","010000","050000","000000","000000","20241006","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL517","5호선 화곡","화곡역 B1층 3,4번 출구 방면","17","서울특별시","강서구","서울특별시 강서구 화곡로 지하168","서울특별시 강서구 화곡동 1089-54 화곡역 5호선","37.5416550000","126.8403290000","050000","010000","050000","010000","050000","000000","000000","20241006","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL518","5호선 까치산","까치산역 B1층 4번 출구 방면","17","서울특별시","강서구","서울특별시 강서구 강서로 지하54","서울특별시 강서구 화곡동 662-5 까치산역","37.5321120000","126.8464080000","050000","010000","050000","010000","050000","000000","000000","20241006","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL519","5호선 신정","2,3번 출구입구 내부(역무실주변)","9","서울특별시","양천구","서울특별시 양천구 오목로 지하179","서울특별시 양천구 신정동 1090 신정역","37.5248540000","126.8553370000","050000","010000","050000","010000","050000","000000","000000","20241006","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL520","5호선 목동","목동역 B1층 2번 출구 방면","17","서울특별시","양천구","서울특별시 양천구 오목로 지하245","서울특별시 양천구 목동 926-3 목동역","37.5261120000","126.8641260000","050000","010000","050000","010000","050000","000000","000000","20241006","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL521A","5호선 오목교(1~8)","오목교역 B1층 7번 출구 방면(IBK현금지급기 옆)","8","서울특별시","양천구","서울특별시 양천구 오목로 지하342","서울특별시 양천구 목동 406-30 오목교역","37.5244150000","126.8756990000","050000","010000","050000","010000","050000","000000","000000","20241006","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL521B","5호선 오목교(9~17)","오목교역 B2층 게이트, 도서 대여기 옆","9","서울특별시","양천구","서울특별시 양천구 오목로 지하342","서울특별시 양천구 목동 406-30 오목교역","37.5246720000","126.8746190000","050000","010000","050000","010000","050000","000000","000000","20241006","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL522","5호선 양평","양평역 B1층 엘리베이터(E/V)주변(1,2번출구)","9","서울특별시","영등포구","서울특별시 영등포구 양산로 지하21","서울특별시 영등포구 양평동2가 33-79 양평역","37.5256850000","126.8860000000","050000","010000","050000","010000","050000","000000","000000","20241006","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL524","5호선 영등포시장","영등포시장역 B2층 편의점(7-ELEVEN) 옆(1~4번출구)","9","서울특별시","영등포구","서울특별시 영등포구 양산로 지하200","서울특별시 영등포구 영등포동5가 62-1 영등포시장역","37.5227140000","126.9048690000","050000","010000","050000","010000","050000","000000","000000","20241001","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL525","5호선 신길","신길역 B3층 게이트 주변(3번출구)","9","서울특별시","영등포구","서울특별시 영등포구 경인로114가길 지하9","서울특별시 영등포구 영등포동1가 35 신길역","37.5170120000","126.9172570000","050000","010000","050000","010000","050000","000000","000000","20241001","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL526","5호선 여의도","여의도역 B1층 6번 출구 방면","38","서울특별시","영등포구","서울특별시 영등포구 여의나루로 지하40","서울특별시 영등포구 여의도동 3 여의도역","37.5215110000","126.9241710000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL527A","5호선 여의나루(1~40)","여의나루역 B1층 1, 4번 출구 방면","40","서울특별시","영등포구","서울특별시 영등포구 여의동로 지하343","서울특별시 영등포구 여의도동 84-4 여의나루역","37.5268393000","126.9325364000","050000","010000","050000","010000","050000","000000","000000","20240415","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL527B","5호선 여의나루(41~56)","여의나루역 B2층 2, 3번 출구 방면","16","서울특별시","영등포구","서울특별시 영등포구 여의동로 지하343","서울특별시 영등포구 여의도동 84-4 여의나루역","37.5270011000","126.9327484000","050000","010000","050000","010000","050000","000000","000000","20240415","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL528","5호선 마포","마포역 B1층 3, 4번 출구 방면 (조명광고 옆)","13","서울특별시","마포구","서울특별시 마포구 마포대로 지하33","서울특별시 마포구 도화동 160 마포역","37.5395650000","126.9460160000","050000","010000","050000","010000","050000","000000","000000","20241024","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL530","5호선 애오개","애오개역 B1층 화장실 주변(2번출구,E/V 주변)","9","서울특별시","마포구","서울특별시 마포구 마포대로 지하210","서울특별시 마포구 아현동 612 애오개역","37.5535250000","126.9566590000","050000","010000","050000","010000","050000","000000","000000","20240923","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL532","5호선 서대문","서대문역 B1층 4, 5번 출구 방면 (상가 맞은편)","17","서울특별시","종로구","서울특별시 종로구 통일로 지하126","서울특별시 종로구 평동 210 서대문역","37.5660010000","126.9666470000","050000","010000","050000","010000","050000","000000","000000","20241022","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL533A","5호선 광화문(1~46)","광화문역 B1층 2번 출구 방면(개찰구옆)","46","서울특별시","종로구","서울특별시 종로구 세종대로 지하172","서울특별시 종로구 세종로 1-68 5호선 광화문역","37.5716920000","126.9773870000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL533B","5호선 광화문(47~59)","광화문역 B2층 고객상담실 앞(1,8번출구)","13","서울특별시","종로구","서울특별시 종로구 세종대로 지하172","서울특별시 종로구 세종로 1-68 5호선 광화문역","37.5716830000","126.9754000000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL533C","5호선 광화문(60~88)","광화문역 B1층 2번출구 방면(개찰구 맞은편)","29","서울특별시","종로구","서울특별시 종로구 세종대로 지하172","서울특별시 종로구 세종로 1-68 5호선 광화문역","37.5717580000","126.9774710000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL537","5호선 청구","청구역 B1층 2, 3번 출구 방면","9","서울특별시","중구","서울특별시 중구 청구로 지하77","서울특별시 중구 신당동 295-2 청구역 5,6호선","37.5602280000","127.0137920000","050000","010000","050000","010000","050000","000000","000000","20241016","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL538","5호선 신금호","신금호역 B1층 E/V 기계실 주변","9","서울특별시","성동구","서울특별시 성동구 금호로 지하154","서울특별시 성동구 금호동2가 223-1 신금호역","37.5544890000","127.0204780000","050000","010000","050000","010000","050000","000000","000000","20241016","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL539","5호선 행당","행당역 B3층 화장실 주변","9","서울특별시","성동구","서울특별시 성동구 행당로 지하89","서울특별시 성동구 행당동 317-241 행당역","37.5572470000","127.0293200000","050000","010000","050000","010000","050000","000000","000000","20241016","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL541","5호선 마장","마장역 B1층 편의점(7-ELEVEN) 주변","9","서울특별시","성동구","서울특별시 성동구 마장로 지하296","서울특별시 성동구 마장동 804 마장역","37.5658600000","127.0426090000","050000","010000","050000","010000","050000","000000","000000","20240905","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL542","5호선 답십리","답십리역 B2층 게이트 주변","13","서울특별시","성동구","서울특별시 성동구 천호대로 지하300","서울특별시 성동구 용답동 99 답십리역","37.5673340000","127.0520500000","050000","010000","050000","010000","050000","000000","000000","20240905","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL543","5호선 장한평","장한평역 B1층 화장실 주변","13","서울특별시","동대문구","서울특별시 동대문구 천호대로 지하405","서울특별시 동대문구 장안동 472-3 장한평역","37.5614480000","127.0646380000","050000","010000","050000","010000","050000","000000","000000","20240905","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL544","5호선 군자","군자역 B1층 5, 6번 출구 방면","13","서울특별시","광진구","서울특별시 광진구 천호대로 지하550","서울특별시 광진구 능동 275-5","37.5570340000","127.0795850000","050000","010000","050000","010000","050000","000000","000000","20241012","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL545","5호선 아차산","아차산역 B1층  화장실 주변","13","서울특별시","광진구","서울특별시 광진구 천호대로 지하657","서울특별시 광진구 능동 256-16 5호선 아차산역","37.5520550000","127.0895850000","050000","010000","050000","010000","050000","000000","000000","20240905","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL546","5호선 광나루","광나루역 B1층 3, 4번 출구 방면","13","서울특별시","광진구","서울특별시 광진구 아차산로 지하571","서울특별시 광진구 광장동 237 광나루역5호선","37.5450860000","127.1039850000","050000","010000","050000","010000","050000","000000","000000","20240905","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL547A","5호선 천호(1~21)","천호역 B1층 3번출구 방면","21","서울특별시","강동구","서울특별시 강동구 천호대로 지하997","서울특별시 강동구 천호동 455 천호역","37.5386780000","127.1236400000","050000","010000","050000","010000","050000","000000","000000","20240909","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL547B","5호선 천호(22~39)","천호역 B1층 상가 현금지급기 주변","18","서울특별시","강동구","서울특별시 강동구 천호대로 지하997","서울특별시 강동구 천호동 455 천호역","37.5385030000","127.1238520000","050000","010000","050000","010000","050000","000000","000000","20240909","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL548","5호선 강동","강동역 B1층 화장실 주변","13","서울특별시","강동구","서울특별시 강동구 천호대로 지하1097","서울특별시 강동구 천호동 447 강동역","37.5358570000","127.1324610000","050000","010000","050000","010000","050000","000000","000000","20240909","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL549","5호선 길동","길동역 B1층 연결통로","13","서울특별시","강동구","서울특별시 강동구 양재대로 지하1480","서울특별시 강동구 길동 378 길동역","37.5377470000","127.1399370000","050000","010000","050000","010000","050000","000000","000000","20240909","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL550A","5호선 5호선 올림픽공원(1~50)","1~2번 출구 주변","50","서울특별시","송파구","서울특별시 송파구 양재대로 지하1233","서울특별시 송파구 방이동 89-28 올림픽공원역","37.5164170000","127.1310920000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL550C","9호선 9호선 올림픽공원(51~92)","3번 출입구 상가 주변","42","서울특별시","송파구","서울특별시 송파구 양재대로 지하1231","서울특별시 송파구 방이동 89-28 올림픽공원역","37.5166260000","127.1307340000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL551","5호선 명일","명일역 B1층 3번 출구 방면","9","서울특별시","강동구","서울특별시 강동구 양재대로 지하1632","서울특별시 강동구 명일동 303-1 명일역","37.5512430000","127.1440480000","050000","010000","050000","010000","050000","000000","000000","20240909","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL552","5호선 고덕","고덕역 B1층 E/V 주변","9","서울특별시","강동구","서울특별시 강동구 고덕로 지하253","서울특별시 강동구 고덕동 310 고덕역","37.5549920000","127.1539440000","050000","010000","050000","010000","050000","000000","000000","20240909","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL553","5호선 상일동","상일동역 지하1층 3,4,5,6번 출구 방면","9","서울특별시","강동구","서울특별시 강동구 고덕로 지하359","서울특별시 강동구 상일동 148 상일동역","37.5569170000","127.1679870000","050000","010000","050000","010000","050000","000000","000000","20240909","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL610","6호선 응암","응암역 중층 1, 2번 출구 방면","13","서울특별시","은평구","서울특별시 은평구 증산로 지하477","서울특별시 은평구 신사동 22-15 6호선 응암역사무소","37.5989780000","126.9156410000","050000","010000","050000","010000","050000","000000","000000","20241025","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL611","6호선 역촌","역촌역 B1층 3번 출구 방면","9","서울특별시","은평구","서울특별시 은평구 서오릉로 지하63","서울특별시 은평구 녹번동 153-31 6호선 역촌역사무소","37.6062440000","126.9228890000","050000","010000","050000","010000","050000","000000","000000","20241025","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL613","6호선 독바위","독바위역 B3층 고객상담실 주변","9","서울특별시","은평구","서울특별시 은평구 불광로 지하129-1","서울특별시 은평구 불광동 13-33 6호선 독바위역사무소","37.6183900000","126.9330370000","050000","010000","050000","010000","050000","000000","000000","20241028","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL615","6호선 구산","구산역 B1층 3번 출구 방면","9","서울특별시","은평구","서울특별시 은평구 연서로 지하137-1","서울특별시 은평구 구산동 1 6호선 구산역사무소","37.6113170000","126.9172120000","050000","010000","050000","010000","050000","000000","000000","20241025","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL616","6호선 새절","새절역 B1층 4번 출구 방면","9","서울특별시","은평구","서울특별시 은평구 증산로 지하400","서울특별시 은평구 신사동 337-5 6호선 새절역사무소","37.5915400000","126.9136790000","050000","010000","050000","010000","050000","000000","000000","20241025","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL617","6호선 증산","증산역 B1층 3,4번 출구 방면","9","서울특별시","은평구","서울특별시 은평구 증산로 지하306","서울특별시 은평구 증산동 199-8 6호선 증산역사무소","37.5840590000","126.9099060000","050000","010000","050000","010000","050000","000000","000000","20241024","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL618","6호선 디지털미디어시티","디지털미디어시티역 B1층 1, 5번 출구 방면 (통로)","13","서울특별시","은평구","서울특별시 은평구 수색로 지하175","서울특별시 은평구 증산동 223-25 6호선 디지털미디어시티","37.5768270000","126.9021870000","050000","010000","050000","010000","050000","000000","000000","20241024","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL619","6호선 월드컵경기장","월드컵경기장역 B1층 2번 출구 방면 (화장실 주변)","13","서울특별시","마포구","서울특별시 마포구 월드컵로 지하240 (성산동)","서울특별시 마포구 성산동 420 월드컵경기장역","37.5701100000","126.8991220000","050000","010000","050000","010000","050000","000000","000000","20241024","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL620","6호선 마포구청","마포구청역 B2층 1,2,8번출구 방면(화장실 주변)","9","서울특별시","마포구","서울특별시 마포구 월드컵로 지하190","서울특별시 마포구 성산동 592 마포구청역","37.5630860000","126.9037190000","050000","010000","050000","010000","050000","000000","000000","20241024","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL621","6호선 망원","망원역 B1층 1번 출구 방면 (화장실 주변)","18","서울특별시","마포구","서울특별시 마포구 월드컵로 지하77","서울특별시 마포구 망원동 378 망원역","37.5559390000","126.9102240000","050000","010000","050000","010000","050000","000000","000000","20241024","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL623","6호선 상수","상수역 B2층 게이트 주변 (휴게공간)","13","서울특별시","마포구","서울특별시 마포구 독막로 지하85","서울특별시 마포구 상수동 309-10 상수역","37.5477090000","126.9229580000","050000","010000","050000","010000","050000","000000","000000","20241024","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL624","6호선 광흥창","광흥창역 B1층 1, 2번 출구 방면 (만남의 광장)","9","서울특별시","마포구","서울특별시 마포구 독막로 지하165","서울특별시 마포구 창전동 145-17 광흥창역","37.5475030000","126.9313410000","050000","010000","050000","010000","050000","000000","000000","20241024","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL625","6호선 대흥","대흥역 B2층 만남의 광장 주변","9","서울특별시","마포구","서울특별시 마포구 대흥로 지하85","서울특별시 마포구 대흥동 128-1 대흥역","37.5477240000","126.9422770000","050000","010000","050000","010000","050000","000000","000000","20241024","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL626A","6호선 공덕(1~21)","공덕역 B1층 6, 7번 출구 방면 공덕역","21","서울특별시","마포구","서울특별시 마포구 마포대로 지하100","서울특별시 마포구 공덕동 423-29 공덕역","37.5432460000","126.9524280000","050000","010000","050000","010000","050000","000000","000000","20240923","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL626B","5호선 공덕(22~43)","공덕역 B1층 2번 5번 출구 방면","22","서울특별시","마포구","서울특별시 마포구 마포대로 지하100","서울특별시 마포구 공덕동 423-29 공덕역","37.5443700000","126.9514590000","050000","010000","050000","010000","050000","000000","000000","20240923","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL627","6호선 효창공원앞","효창공원앞역 B1층 1번 출구 방면","9","서울특별시","용산구","서울특별시 용산구 백범로 지하287","서울특별시 용산구 효창동 80 6호선 효창공원역","37.5392630000","126.9612420000","050000","010000","050000","010000","050000","000000","000000","20240923","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL629","6호선 녹사평","녹사평역 B1층 E/V 주변 (편의점 (7-ELEVEN) 주변)","21","서울특별시","용산구","서울특별시 용산구 녹사평대로 지하195","서울특별시 용산구 용산동4가 4 6호선 녹사평역","37.5347680000","126.9864300000","050000","010000","050000","010000","050000","000000","000000","20241021","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL630A","6호선 이태원(1~21)","이태원역 B1층 화장실 주변","21","서울특별시","용산구","서울특별시 용산구 이태원로 지하177","서울특별시 용산구 이태원동 119-23 6호선 이태원역","37.5344240000","126.9937130000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL630B","6호선 이태원(22~51)","이태원역 B1층 화장실 앞","30","서울특별시","용산구","서울특별시 용산구 이태원로 지하177","서울특별시 용산구 이태원동 119-23 6호선 이태원역","37.5344270000","126.9937380000","050000","010000","050000","010000","050000","000000","000000","20230322","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL632","6호선 버티고개","버티고개역 B1층 2번 출구 방면 (화장실 주변)","9","서울특별시","중구","서울특별시 중구 다산로 지하38","서울특별시 중구 신당동 366-454 버티고개역 6호선","37.5482040000","127.0072090000","050000","010000","050000","010000","050000","000000","000000","20241021","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL637","6호선 창신","창신역 B1층 4번 출구 방면","9","서울특별시","종로구","서울특별시 종로구 지봉로 지하112","서울특별시 종로구 창신동 20-8 6호선 창신역","37.5796940000","127.0152390000","050000","010000","050000","010000","050000","000000","000000","20241016","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL638","6호선 보문","보문역 B1층 5~8번 출구 방면","9","서울특별시","성북구","서울특별시 성북구 보문로 지하116","서울특별시 성북구 보문동1가 127-1 보문역","37.5853360000","127.0194750000","050000","010000","050000","010000","050000","000000","000000","20241016","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL639","6호선 안암","안암역 B1층 3, 4번 출구 방면","13","서울특별시","성북구","서울특별시 성북구 고려대로 지하89","서울특별시 성북구 안암동5가 146-1 안암역","37.5862340000","127.0289180000","050000","010000","050000","010000","050000","000000","000000","20241016","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL640","6호선 고려대","고려대역 B1층 5, 6번 출구 방면 (자전거 보관함 주변)","13","서울특별시","성북구","서울특별시 성북구 종암로 지하1","서울특별시 성북구 종암동 29-18 고려대역","37.5899630000","127.0361310000","050000","010000","050000","010000","050000","000000","000000","20241014","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL641","6호선 월곡","월곡역 B1층 화장실 주변","13","서울특별시","성북구","서울특별시 성북구 월곡로 지하107","서울특별시 성북구 하월곡동 35-1 월곡역","37.6022150000","127.0417760000","050000","010000","050000","010000","050000","000000","000000","20241014","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
"1100000000","서울특별시","TL642","6호선 상월곡","상월곡역 B2층 1, 4번 출구 방면(화장실 주변)","9","서울특별시","성북구","서울특별시 성북구 화랑로 지하157","서울특별시 성북구 상월곡동 26-1 상월곡역","37.6060170000","127.0478410000","050000","010000","050000","010000","050000","000000","000000","20241012","18771265","서울도시철도엔지니어링(주)","18771265","20260410"
